location,city,country,utc,local,latitude,longitude,no2,co,pm25,pm10,o3,unit,attribution
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-06T01:00:00.000Z,2020-04-06T06:30:00+05:30,28.6573814,77.1585447,18.73,1600,66.08,179.41,4.75,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-06T00:45:00.000Z,2020-04-06T06:15:00+05:30,28.6573814,77.1585447,18.64,1600,72.78,175.8,0.86,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-06T00:30:00.000Z,2020-04-06T06:00:00+05:30,28.6573814,77.1585447,17.64,1590,69.02,152.75,7.81,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-06T00:15:00.000Z,2020-04-06T05:45:00+05:30,28.6573814,77.1585447,18.28,1590,65.66,123.58,4.79,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-06T00:00:00.000Z,2020-04-06T05:30:00+05:30,28.6573814,77.1585447,16.14,1580,69.24,89.31,8.13,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T23:45:00.000Z,2020-04-06T05:15:00+05:30,28.6573814,77.1585447,15.49,1630,67.52,83.72,1.96,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T23:30:00.000Z,2020-04-06T05:00:00+05:30,28.6573814,77.1585447,15.02,1650,62.24,74.04,3.95,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T23:15:00.000Z,2020-04-06T04:45:00+05:30,28.6573814,77.1585447,15.05,1740,58.29,85.52,0,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T23:00:00.000Z,2020-04-06T04:30:00+05:30,28.6573814,77.1585447,14.56,1820,53.12,96.27,4.32,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T22:45:00.000Z,2020-04-06T04:15:00+05:30,28.6573814,77.1585447,13.88,1890,51.95,98.3,0.2,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T22:30:00.000Z,2020-04-06T04:00:00+05:30,28.6573814,77.1585447,14.26,1910,49.36,107.1,8.79,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T22:15:00.000Z,2020-04-06T03:45:00+05:30,28.6573814,77.1585447,14.71,1870,51.68,113.82,9.13,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T22:00:00.000Z,2020-04-06T03:30:00+05:30,28.6573814,77.1585447,14.12,1890,55.96,121.8,4.48,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T21:30:00.000Z,2020-04-06T03:00:00+05:30,28.6573814,77.1585447,14.29,1910,52.93,124.09,4.61,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T21:15:00.000Z,2020-04-06T02:45:00+05:30,28.6573814,77.1585447,14.27,1910,53.05,122.96,0.13,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T21:00:00.000Z,2020-04-06T02:30:00+05:30,28.6573814,77.1585447,14.98,1930,54.97,128.17,9.47,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T20:45:00.000Z,2020-04-06T02:15:00+05:30,28.6573814,77.1585447,14.4,1910,66.29,126.7,2.11,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T20:30:00.000Z,2020-04-06T02:00:00+05:30,28.6573814,77.1585447,15.59,1920,66.54,130.46,3.87,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T20:15:00.000Z,2020-04-06T01:45:00+05:30,28.6573814,77.1585447,16.94,1890,67.32,129.14,3.61,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T20:00:00.000Z,2020-04-06T01:30:00+05:30,28.6573814,77.1585447,18.16,1880,63.27,136.95,6.25,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T19:45:00.000Z,2020-04-06T01:15:00+05:30,28.6573814,77.1585447,18.43,1860,72.31,151.92,4.57,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T19:30:00.000Z,2020-04-06T01:00:00+05:30,28.6573814,77.1585447,18.56,1850,74.02,193.94,10.52,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T19:15:00.000Z,2020-04-06T00:45:00+05:30,28.6573814,77.1585447,19.47,1810,76.2,211.59,9.55,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T19:00:00.000Z,2020-04-06T00:30:00+05:30,28.6573814,77.1585447,17.99,1740,74.26,210.91,0,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T18:45:00.000Z,2020-04-06T00:15:00+05:30,28.6573814,77.1585447,17.96,1590,77.46,210.9,8.85,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T18:30:00.000Z,2020-04-06T00:00:00+05:30,28.6573814,77.1585447,17.42,1490,86.75,222.83,6.14,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T18:15:00.000Z,2020-04-05T23:45:00+05:30,28.6573814,77.1585447,18.06,1500,96.75,241.56,3.94,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T18:00:00.000Z,2020-04-05T23:30:00+05:30,28.6573814,77.1585447,18.86,1530,111.08,265.24,4.03,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T17:45:00.000Z,2020-04-05T23:15:00+05:30,28.6573814,77.1585447,19.14,1540,110.54,263.86,7.45,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T17:30:00.000Z,2020-04-05T23:00:00+05:30,28.6573814,77.1585447,19.51,1510,108.46,257.2,1.78,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T17:15:00.000Z,2020-04-05T22:45:00+05:30,28.6573814,77.1585447,18.86,1480,96.35,236.59,6.22,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T17:00:00.000Z,2020-04-05T22:30:00+05:30,28.6573814,77.1585447,19.93,1480,85.1,229.07,10.2,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T16:45:00.000Z,2020-04-05T22:15:00+05:30,28.6573814,77.1585447,19.27,1420,73.78,212.52,6.99,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T16:30:00.000Z,2020-04-05T22:00:00+05:30,28.6573814,77.1585447,21.35,1410,66.42,210.62,7.46,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T16:15:00.000Z,2020-04-05T21:45:00+05:30,28.6573814,77.1585447,21.39,1410,62.32,193.03,6.96,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T16:00:00.000Z,2020-04-05T21:30:00+05:30,28.6573814,77.1585447,20.2,1420,56.39,169.65,2.39,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T15:45:00.000Z,2020-04-05T21:15:00+05:30,28.6573814,77.1585447,21.18,1430,47.59,136.74,7.54,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T15:30:00.000Z,2020-04-05T21:00:00+05:30,28.6573814,77.1585447,21.68,1370,35.24,108.79,8.04,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T15:15:00.000Z,2020-04-05T20:45:00+05:30,28.6573814,77.1585447,20.5,1390,28.79,77.7,6.25,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T15:00:00.000Z,2020-04-05T20:30:00+05:30,28.6573814,77.1585447,18.46,1400,26.45,70.85,3.17,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T14:30:00.000Z,2020-04-05T20:00:00+05:30,28.6573814,77.1585447,18.26,1610,28.57,82.41,13.86,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T14:15:00.000Z,2020-04-05T19:45:00+05:30,28.6573814,77.1585447,15.29,1630,27.17,80.4,0.27,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T14:00:00.000Z,2020-04-05T19:30:00+05:30,28.6573814,77.1585447,15.57,1600,27.64,71.5,7.69,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T13:45:00.000Z,2020-04-05T19:15:00+05:30,28.6573814,77.1585447,15.53,1560,28.04,79.99,4.93,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T13:30:00.000Z,2020-04-05T19:00:00+05:30,28.6573814,77.1585447,14.2,1550,21.23,68.03,6.94,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T13:15:00.000Z,2020-04-05T18:45:00+05:30,28.6573814,77.1585447,15.7,1520,15.96,45.17,16.86,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T13:00:00.000Z,2020-04-05T18:30:00+05:30,28.6573814,77.1585447,15.67,1490,5.87,22.47,8.37,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T12:45:00.000Z,2020-04-05T18:15:00+05:30,28.6573814,77.1585447,12.22,1490,1.16,7.92,18.68,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T12:30:00.000Z,2020-04-05T18:00:00+05:30,28.6573814,77.1585447,11.08,1440,6.4,9.61,11.98,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T12:15:00.000Z,2020-04-05T17:45:00+05:30,28.6573814,77.1585447,10.8,1450,10.81,-3.23,15.05,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T12:00:00.000Z,2020-04-05T17:30:00+05:30,28.6573814,77.1585447,10.35,1450,1.14,-10.49,7.25,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T11:30:00.000Z,2020-04-05T17:00:00+05:30,28.6573814,77.1585447,10.8,1450,2.45,-3.13,4.18,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T11:15:00.000Z,2020-04-05T16:45:00+05:30,28.6573814,77.1585447,10.37,1410,25.61,43,10.23,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T11:00:00.000Z,2020-04-05T16:30:00+05:30,28.6573814,77.1585447,10.96,1400,34.49,89.44,0.58,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T10:45:00.000Z,2020-04-05T16:15:00+05:30,28.6573814,77.1585447,10.67,1320,34.68,106.53,7.32,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T10:15:00.000Z,2020-04-05T15:45:00+05:30,28.6573814,77.1585447,13.16,1150,35.71,97.06,6.46,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T10:00:00.000Z,2020-04-05T15:30:00+05:30,28.6573814,77.1585447,13.22,1130,34.76,94.04,6.45,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T09:45:00.000Z,2020-04-05T15:15:00+05:30,28.6573814,77.1585447,12.8,1110,25.08,85.96,8.92,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T09:30:00.000Z,2020-04-05T15:00:00+05:30,28.6573814,77.1585447,13.2,1150,21.37,90.86,1.91,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T09:15:00.000Z,2020-04-05T14:45:00+05:30,28.6573814,77.1585447,13.27,1150,21.96,92.7,2.87,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T09:00:00.000Z,2020-04-05T14:30:00+05:30,28.6573814,77.1585447,13.39,1190,26.4,100.84,4.79,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T08:45:00.000Z,2020-04-05T14:15:00+05:30,28.6573814,77.1585447,13.27,1120,37.38,102.06,5.54,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T08:30:00.000Z,2020-04-05T14:00:00+05:30,28.6573814,77.1585447,13.54,1170,36.87,113.86,3.57,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T08:15:00.000Z,2020-04-05T13:45:00+05:30,28.6573814,77.1585447,13.06,1190,40.12,111.51,2.52,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T08:00:00.000Z,2020-04-05T13:30:00+05:30,28.6573814,77.1585447,13.47,1210,37.1,116.22,5.52,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T07:45:00.000Z,2020-04-05T13:15:00+05:30,28.6573814,77.1585447,13.66,1180,32.98,105.3,2.1,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T07:30:00.000Z,2020-04-05T13:00:00+05:30,28.6573814,77.1585447,13.48,1220,25.76,98.96,6.85,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T07:15:00.000Z,2020-04-05T12:45:00+05:30,28.6573814,77.1585447,13.01,1230,14.64,82.22,7.86,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T07:00:00.000Z,2020-04-05T12:30:00+05:30,28.6573814,77.1585447,13.28,1240,7.69,62.2,4.63,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T06:45:00.000Z,2020-04-05T12:15:00+05:30,28.6573814,77.1585447,13.7,1290,6.37,43.55,7.26,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T06:30:00.000Z,2020-04-05T12:00:00+05:30,28.6573814,77.1585447,13.53,1290,11.32,38.49,0.56,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T06:15:00.000Z,2020-04-05T11:45:00+05:30,28.6573814,77.1585447,13.58,1390,18.37,47.88,0,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T06:00:00.000Z,2020-04-05T11:30:00+05:30,28.6573814,77.1585447,14.26,1520,22.92,53.98,6.84,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T05:45:00.000Z,2020-04-05T11:15:00+05:30,28.6573814,77.1585447,15.67,1540,21.19,49.37,4.15,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T05:30:00.000Z,2020-04-05T11:00:00+05:30,28.6573814,77.1585447,13.55,1520,15.83,43,2.23,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T05:15:00.000Z,2020-04-05T10:45:00+05:30,28.6573814,77.1585447,15.39,1520,19.28,47.26,5.97,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T05:00:00.000Z,2020-04-05T10:30:00+05:30,28.6573814,77.1585447,16.01,1560,30.84,63.32,5.43,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T04:45:00.000Z,2020-04-05T10:15:00+05:30,28.6573814,77.1585447,16.95,1620,40.34,84.72,5.47,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-04-05T04:30:00.000Z,2020-04-05T10:00:00+05:30,28.6573814,77.1585447,17.37,1610,53.35,105.5,4.89,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
